,user,movie
27767,4260,3766
27768,4260,3825
27769,4260,3833
27770,4261,48
27771,4261,316
27772,4261,349
27773,4261,376
27774,4261,434
27775,4261,466
27776,4261,552
27777,4261,588
27778,4261,596
27779,4261,653
27780,4261,902
27781,4261,940
27782,4261,1029
27783,4261,1049
27784,4261,1127
27785,4261,1148
27786,4261,1181
27787,4261,1197
27788,4261,1210
27789,4261,1242
27790,4261,1291
27791,4261,1356
27792,4261,1372
27793,4261,1429
27794,4261,1438
27795,4261,1518
27796,4261,1586
27797,4261,1597
27798,4261,1676
27799,4261,1722
27800,4261,1881
27801,4261,1907
27802,4261,1918
27803,4261,2000
27804,4261,2006
27805,4261,2013
27806,4261,2019
27807,4261,2078
27808,4261,2115
27809,4261,2116
27810,4261,2193
27811,4261,2366
27812,4261,2414
27813,4261,2617
27814,4261,2640
27815,4261,2687
27816,4261,2748
27817,4261,2947
27818,4261,3107
27819,4261,3197
27820,4261,3429
27821,4261,3633
27822,4261,3841
27823,4262,1019
27824,4262,1373
27825,4262,2628
27826,4262,3763
27827,4262,3844
27828,4263,2369
27829,4263,2770
27830,4263,2997
27831,4263,3203
27832,4263,3219
27833,4264,914
27834,4264,1307
27835,4264,1674
27836,4264,1961
27837,4264,2424
27838,4264,3638
27839,4265,112
27840,4265,364
27841,4265,380
27842,4265,457
27843,4265,592
27844,4265,595
27845,4265,914
27846,4265,1030
27847,4265,1197
27848,4265,1214
27849,4265,1220
27850,4265,1240
27851,4265,1298
27852,4265,1370
27853,4265,1371
27854,4265,1374
27855,4265,1587
27856,4265,1663
27857,4265,1688
27858,4265,1968
27859,4265,2046
27860,4265,2083
27861,4265,2084
27862,4265,2088
27863,4265,2100
27864,4265,2105
27865,4265,2161
27866,4265,2393
27867,4265,2398
27868,4265,2615
27869,4265,2616
27870,4265,2628
27871,4265,2795
27872,4265,2797
27873,4265,2916
27874,4265,2944
27875,4265,3028
27876,4265,3035
27877,4265,3072
27878,4265,3082
27879,4265,3175
27880,4265,3489
27881,4265,3494
27882,4265,3552
27883,4265,3633
27884,4265,3635
27885,4266,1959
27886,4266,2363
27887,4266,2369
27888,4266,2392
27889,4266,2541
27890,4266,2574
27891,4266,2699
27892,4266,2706
27893,4266,2716
27894,4266,2762
27895,4266,2805
27896,4266,2858
27897,4266,2861
27898,4266,2975
27899,4266,2987
27900,4266,3175
27901,4266,3615
27902,4266,3752
27903,4267,2336
27904,4267,2394
27905,4267,2395
27906,4267,2599
27907,4267,2683
27908,4267,2686
27909,4267,2688
27910,4267,2700
27911,4267,2710
27912,4267,2716
27913,4267,2763
27914,4267,2858
27915,4267,3081
27916,4268,374
27917,4268,377
27918,4268,455
27919,4268,457
27920,4268,492
27921,4268,674
27922,4268,898
27923,4268,913
27924,4268,914
27925,4268,919
27926,4268,934
27927,4268,943
27928,4268,953
27929,4268,965
27930,4268,1012
27931,4268,1014
27932,4268,1022
27933,4268,1124
27934,4268,1228
27935,4268,1234
27936,4268,1256
27937,4268,1259
27938,4268,1265
27939,4268,1282
27940,4268,1293
27941,4268,1344
27942,4268,1396
27943,4268,1414
27944,4268,1639
27945,4268,1731
27946,4268,1927
27947,4268,1933
27948,4268,1940
27949,4268,2038
27950,4268,2057
27951,4268,2070
27952,4268,2077
27953,4268,2096
27954,4268,2138
27955,4268,2146
27956,4268,2153
27957,4268,2161
27958,4268,2240
27959,4268,2312
27960,4268,2398
27961,4268,2565
27962,4268,2791
27963,4268,2918
27964,4268,3100
27965,4268,3201
27966,4268,3397
27967,4268,3421
27968,4268,3549
27969,4268,3639
27970,4268,3654
27971,4268,3682
27972,4268,3707
27973,4268,3844
27974,4269,1
27975,4269,348
27976,4269,541
27977,4269,913
27978,4269,1073
27979,4269,1136
27980,4269,1189
27981,4269,1202
27982,4269,1214
27983,4269,1244
27984,4269,1288
27985,4269,1289
27986,4269,1301
27987,4269,1320
27988,4269,1374
27989,4269,1377
27990,4269,2002
27991,4269,2011
27992,4269,2035
27993,4269,2102
27994,4269,2116
27995,4269,2150
27996,4269,2301
27997,4269,2321
27998,4269,2355
27999,4269,2364
28000,4269,2390
28001,4269,2531
28002,4269,2532
28003,4269,2642
28004,4269,2699
28005,4269,2870
28006,4269,2915
28007,4269,2946
28008,4269,3061
28009,4269,3088
28010,4269,3306
28011,4269,3309
28012,4269,3363
28013,4269,3435
28014,4269,3450
28015,4269,3481
28016,4269,3591
28017,4269,3763
28018,4269,3791
28019,4270,3615
28020,4270,3717
28021,4270,3793
28022,4271,10
28023,4271,11
28024,4271,41
28025,4271,111
28026,4271,151
28027,4271,169
28028,4271,185
28029,4271,196
28030,4271,300
28031,4271,317
28032,4271,318
28033,4271,519
28034,4271,541
28035,4271,745
28036,4271,838
28037,4271,858
28038,4271,880
28039,4271,892
28040,4271,898
28041,4271,904
28042,4271,908
28043,4271,923
28044,4271,951
28045,4271,969
28046,4271,1027
28047,4271,1036
28048,4271,1090
28049,4271,1096
28050,4271,1193
28051,4271,1198
28052,4271,1201
28053,4271,1240
28054,4271,1241
28055,4271,1263
28056,4271,1269
28057,4271,1270
28058,4271,1271
28059,4271,1287
28060,4271,1288
28061,4271,1307
28062,4271,1320
28063,4271,1333
28064,4271,1373
28065,4271,1387
28066,4271,1552
28067,4271,1621
28068,4271,1674
28069,4271,1690
28070,4271,1747
28071,4271,1909
28072,4271,1945
28073,4271,1955
28074,4271,1997
28075,4271,2001
28076,4271,2002
28077,4271,2005
28078,4271,2015
28079,4271,2100
28080,4271,2174
28081,4271,2243
28082,4271,2410
28083,4271,2420
28084,4271,2421
28085,4271,2422
28086,4271,2429
28087,4271,2470
28088,4271,2528
28089,4271,2529
28090,4271,2567
28091,4271,2581
28092,4271,2583
28093,4271,2640
28094,4271,2648
28095,4271,2662
28096,4271,2712
28097,4271,2916
28098,4271,2921
28099,4271,2960
28100,4271,2968
28101,4271,2991
28102,4271,3190
28103,4271,3198
28104,4271,3273
28105,4271,3308
28106,4271,3360
28107,4271,3408
28108,4271,3440
28109,4271,3478
28110,4271,3501
28111,4271,3527
28112,4271,3579
28113,4271,3591
28114,4271,3635
28115,4271,3646
28116,4271,3704
28117,4271,3717
28118,4271,3745
28119,4272,173
28120,4272,435
28121,4272,589
28122,4272,748
28123,4272,1200
28124,4272,1240
28125,4272,1373
28126,4272,1376
28127,4272,1573
28128,4272,1603
28129,4272,1909
28130,4272,1924
28131,4272,2009
28132,4272,2021
28133,4272,2140
28134,4272,2288
28135,4272,2393
28136,4272,2455
28137,4272,2530
28138,4272,2571
28139,4272,2668
28140,4272,2808
28141,4272,3660
28142,4272,3697
28143,4272,3698
28144,4272,3702
28145,4274,21
28146,4274,79
28147,4274,110
28148,4274,150
28149,4274,257
28150,4274,318
28151,4274,350
28152,4274,531
28153,4274,708
28154,4274,742
28155,4274,782
28156,4274,832
28157,4274,1183
28158,4274,1280
28159,4274,1357
28160,4274,1422
28161,4274,1573
28162,4274,1591
28163,4274,1693
28164,4274,1873
28165,4274,2006
28166,4274,2058
28167,4274,2126
28168,4274,2762
28169,4274,2803
28170,4275,296
28171,4275,1584
28172,4275,2496
28173,4275,2997
28174,4275,3101
28175,4275,3755
28176,4276,588
28177,4276,595
28178,4276,912
28179,4276,1092
28180,4276,1246
28181,4276,1270
28182,4276,1721
28183,4276,1835
28184,4276,2141
28185,4276,2174
28186,4276,2369
28187,4276,2871
28188,4276,2967
28189,4276,2971
28190,4276,3107
28191,4277,11
28192,4277,20
28193,4277,36
28194,4277,60
28195,4277,83
28196,4277,170
28197,4277,177
28198,4277,185
28199,4277,230
28200,4277,247
28201,4277,260
28202,4277,280
28203,4277,293
28204,4277,300
28205,4277,314
28206,4277,322
28207,4277,332
28208,4277,335
28209,4277,350
28210,4277,353
28211,4277,364
28212,4277,366
28213,4277,377
28214,4277,382
28215,4277,389
28216,4277,421
28217,4277,436
28218,4277,454
28219,4277,465
28220,4277,494
28221,4277,504
28222,4277,529
28223,4277,544
28224,4277,549
28225,4277,555
28226,4277,562
28227,4277,592
28228,4277,648
28229,4277,653
28230,4277,671
28231,4277,695
28232,4277,741
28233,4277,747
28234,4277,778
28235,4277,782
28236,4277,798
28237,4277,806
28238,4277,858
28239,4277,866
28240,4277,879
28241,4277,882
28242,4277,903
28243,4277,912
28244,4277,922
28245,4277,924
28246,4277,954
28247,4277,1004
28248,4277,1012
28249,4277,1017
28250,4277,1089
28251,4277,1090
28252,4277,1147
28253,4277,1150
28254,4277,1175
28255,4277,1197
28256,4277,1198
28257,4277,1203
28258,4277,1210
28259,4277,1212
28260,4277,1216
28261,4277,1217
28262,4277,1221
28263,4277,1231
28264,4277,1233
28265,4277,1240
28266,4277,1249
28267,4277,1252
28268,4277,1261
28269,4277,1272
28270,4277,1273
28271,4277,1276
28272,4277,1287
28273,4277,1294
28274,4277,1299
28275,4277,1355
28276,4277,1361
28277,4277,1370
28278,4277,1385
28279,4277,1396
28280,4277,1397
28281,4277,1480
28282,4277,1517
28283,4277,1518
28284,4277,1562
28285,4277,1585
28286,4277,1589
28287,4277,1591
28288,4277,1610
28289,4277,1623
28290,4277,1645
28291,4277,1673
28292,4277,1676
28293,4277,1678
28294,4277,1683
28295,4277,1694
28296,4277,1699
28297,4277,1719
28298,4277,1722
28299,4277,1748
28300,4277,1834
28301,4277,1845
28302,4277,1885
28303,4277,1904
28304,4277,1917
28305,4277,1960
28306,4277,1995
28307,4277,2002
28308,4277,2013
28309,4277,2089
28310,4277,2094
28311,4277,2110
28312,4277,2113
28313,4277,2121
28314,4277,2133
28315,4277,2161
28316,4277,2173
28317,4277,2178
28318,4277,2193
28319,4277,2352
28320,4277,2353
28321,4277,2393
28322,4277,2404
28323,4277,2406
28324,4277,2412
28325,4277,2414
28326,4277,2481
28327,4277,2490
28328,4277,2528
28329,4277,2540
28330,4277,2550
28331,4277,2570
28332,4277,2605
28333,4277,2615
28334,4277,2616
28335,4277,2625
28336,4277,2682
28337,4277,2692
28338,4277,2743
28339,4277,2745
28340,4277,2753
28341,4277,2803
28342,4277,2890
28343,4277,2902
28344,4277,2929
28345,4277,2943
28346,4277,2959
28347,4277,2966
28348,4277,3011
28349,4277,3044
28350,4277,3053
28351,4277,3060
28352,4277,3091
28353,4277,3101
28354,4277,3246
28355,4277,3250
28356,4277,3266
28357,4277,3420
28358,4277,3440
28359,4277,3447
28360,4277,3451
28361,4277,3467
28362,4277,3489
28363,4277,3498
28364,4277,3499
28365,4277,3518
28366,4277,3529
28367,4277,3708
28368,4277,3730
28369,4277,3735
28370,4277,3766
28371,4277,3771
28372,4277,3802
28373,4277,3810
28374,4277,3811
28375,4278,111
28376,4278,163
28377,4278,1049
28378,4278,1277
28379,4278,1608
28380,4278,1754
28381,4278,2170
28382,4278,2490
28383,4278,2699
28384,4278,2722
28385,4279,21
28386,4279,70
28387,4279,95
28388,4279,112
28389,4279,152
28390,4279,163
28391,4279,205
28392,4279,223
28393,4279,260
28394,4279,317
28395,4279,328
28396,4279,330
28397,4279,349
28398,4279,353
28399,4279,368
28400,4279,376
28401,4279,390
28402,4279,457
28403,4279,479
28404,4279,502
28405,4279,514
28406,4279,555
28407,4279,733
28408,4279,742
28409,4279,858
28410,4279,1011
28411,4279,1060
28412,4279,1073
28413,4279,1080
28414,4279,1090
28415,4279,1136
28416,4279,1257
28417,4279,1258
28418,4279,1265
28419,4279,1272
28420,4279,1278
28421,4279,1285
28422,4279,1327
28423,4279,1339
28424,4279,1356
28425,4279,1370
28426,4279,1379
28427,4279,1380
28428,4279,1391
28429,4279,1479
28430,4279,1518
28431,4279,1552
28432,4279,1556
28433,4279,1580
28434,4279,1608
28435,4279,1610
28436,4279,1744
28437,4279,1971
28438,4279,1975
28439,4279,1978
28440,4279,1999
28441,4279,2004
28442,4279,2005
28443,4279,2100
28444,4279,2105
28445,4279,2118
28446,4279,2119
28447,4279,2133
28448,4279,2153
28449,4279,2159
28450,4279,2174
28451,4279,2194
28452,4279,2279
28453,4279,2315
28454,4279,2334
28455,4279,2367
28456,4279,2373
28457,4279,2376
28458,4279,2393
28459,4279,2405
28460,4279,2411
28461,4279,2428
28462,4279,2460
28463,4279,2527
28464,4279,2532
28465,4279,2617
28466,4279,2643
28467,4279,2700
28468,4279,2756
28469,4279,2789
28470,4279,2872
28471,4279,2900
28472,4279,2985
28473,4279,2991
28474,4279,3168
28475,4279,3253
28476,4279,3431
28477,4279,3461
28478,4279,3499
28479,4279,3552
28480,4279,3639
28481,4279,3697
28482,4279,3703
28483,4279,3740
28484,4279,3763
28485,4280,62
28486,4280,296
28487,4280,1911
28488,4280,2321
28489,4280,2369
28490,4280,2424
28491,4280,2599
28492,4280,2706
28493,4280,2710
28494,4280,2762
28495,4280,2763
28496,4280,2791
28497,4280,2805
28498,4280,2883
28499,4280,2916
28500,4280,2997
28501,4280,3717
28502,4280,3751
28503,4280,3763
28504,4281,3
28505,4281,260
28506,4281,852
28507,4281,1270
28508,4281,1307
28509,4281,1393
28510,4281,1394
28511,4281,1683
28512,4281,1958
28513,4281,1959
28514,4281,1960
28515,4281,1961
28516,4281,1962
28517,4281,2088
28518,4281,2324
28519,4281,2378
28520,4281,2379
28521,4281,2384
28522,4281,2407
28523,4281,2413
28524,4281,2463
28525,4281,2478
28526,4281,2822
28527,4281,2921
28528,4281,3494
28529,4281,3524
28530,4281,3552
28531,4281,3681
28532,4281,3682
28533,4281,3792
28534,4281,3844
28535,4282,1387
28536,4282,2797
28537,4282,3147
28538,4282,3600
28539,4282,3804
28540,4283,10
28541,4283,910
28542,4283,955
28543,4283,1028
28544,4283,1079
28545,4283,2111
28546,4283,2791
28547,4283,2948
28548,4283,3791
28549,4284,9
28550,4284,165
28551,4284,292
28552,4284,474
28553,4284,504
28554,4284,611
28555,4284,849
28556,4284,858
28557,4284,1215
28558,4284,1391
28559,4284,1552
28560,4284,1580
28561,4284,1586
28562,4284,1597
28563,4284,1722
28564,4284,1801
28565,4284,1831
28566,4284,1876
28567,4284,2334
28568,4284,2393
28569,4284,2657
28570,4284,2723
28571,4284,2763
28572,4284,2916
28573,4284,3208
28574,4284,3555
28575,4284,3578
28576,4284,3744
28577,4284,3753
28578,4284,3802
28579,4285,1
28580,4285,5
28581,4285,19
28582,4285,20
28583,4285,107
28584,4285,145
28585,4285,158
28586,4285,173
28587,4285,303
28588,4285,329
28589,4285,361
28590,4285,377
28591,4285,380
28592,4285,420
28593,4285,466
28594,4285,546
28595,4285,552
28596,4285,575
28597,4285,592
28598,4285,595
28599,4285,616
28600,4285,653
28601,4285,691
28602,4285,780
28603,4285,786
28604,4285,899
28605,4285,915
28606,4285,919
28607,4285,1005
28608,4285,1009
28609,4285,1024
28610,4285,1080
28611,4285,1101
28612,4285,1266
28613,4285,1270
28614,4285,1286
28615,4285,1297
28616,4285,1371
28617,4285,1372
28618,4285,1374
28619,4285,1376
28620,4285,1445
28621,4285,1453
28622,4285,1474
28623,4285,1479
28624,4285,1494
28625,4285,1550
28626,4285,1593
28627,4285,1777
28628,4285,1801
28629,4285,1888
28630,4285,1959
28631,4285,1967
28632,4285,2018
28633,4285,2028
28634,4285,2043
28635,4285,2044
28636,4285,2046
28637,4285,2081
28638,4285,2088
28639,4285,2100
28640,4285,2111
28641,4285,2144
28642,4285,2321
28643,4285,2346
28644,4285,2350
28645,4285,2409
28646,4285,2457
28647,4285,2471
28648,4285,2502
28649,4285,2506
28650,4285,2524
28651,4285,2530
28652,4285,2555
28653,4285,2615
28654,4285,2795
28655,4285,2798
28656,4285,2802
28657,4285,2907
28658,4285,2916
28659,4285,2947
28660,4285,2948
28661,4285,2968
28662,4285,2993
28663,4285,3029
28664,4285,3048
28665,4285,3082
28666,4285,3113
28667,4285,3210
28668,4285,3299
28669,4285,3388
28670,4285,3438
28671,4285,3450
28672,4285,3526
28673,4285,3527
28674,4285,3639
28675,4285,3671
28676,4286,111
28677,4286,736
28678,4286,1028
28679,4286,1080
28680,4286,1238
28681,4286,1281
28682,4286,1282
28683,4286,1304
28684,4286,1374
28685,4286,1713
28686,4286,1961
28687,4286,2002
28688,4286,2396
28689,4286,2644
28690,4286,2668
28691,4286,3022
28692,4286,3263
28693,4286,3301
28694,4286,3421
28695,4286,3435
28696,4286,3461
28697,4286,3491
28698,4286,3504
28699,4286,3543
28700,4286,3635
28701,4286,3703
28702,4286,3763
28703,4286,3771
28704,4286,3795
28705,4286,3817
28706,4286,3833
28707,4287,44
28708,4287,66
28709,4287,95
28710,4287,160
28711,4287,165
28712,4287,196
28713,4287,204
28714,4287,327
28715,4287,368
28716,4287,377
28717,4287,434
28718,4287,438
28719,4287,459
28720,4287,464
28721,4287,479
28722,4287,485
28723,4287,504
28724,4287,555
28725,4287,968
28726,4287,1004
28727,4287,1037
28728,4287,1197
28729,4287,1371
28730,4287,1385
28731,4287,1396
28732,4287,1431
28733,4287,1527
28734,4287,1580
28735,4287,1762
28736,4287,1792
28737,4287,1882
28738,4287,1924
28739,4287,2001
28740,4287,2013
28741,4287,2019
28742,4287,2021
28743,4287,2115
28744,4287,2408
28745,4287,2414
28746,4287,2456
28747,4287,2476
28748,4287,2490
28749,4287,2529
28750,4287,2531
28751,4287,2533
28752,4287,2701
28753,4287,2748
28754,4287,2763
28755,4287,2802
28756,4287,2807
28757,4287,2808
28758,4287,2901
28759,4287,2944
28760,4287,2985
28761,4287,2986
28762,4287,2990
28763,4287,3256
28764,4287,3527
28765,4287,3576
28766,4287,3702
28767,4287,3703
28768,4287,3770
28769,4288,736
28770,4288,2001
28771,4288,2114
28772,4288,2926
28773,4288,3526
28774,4289,541
28775,4289,610
28776,4289,1097
28777,4289,1129
28778,4289,1222
28779,4289,1373
28780,4289,1394
28781,4289,1968
28782,4289,2001
28783,4289,2011
28784,4289,2105
28785,4289,2119
28786,4289,2193
28787,4289,2259
28788,4289,2370
28789,4289,2372
28790,4289,2381
28791,4289,2383
28792,4289,2404
28793,4289,2463
28794,4289,2470
28795,4289,2477
28796,4289,2518
28797,4289,2520
28798,4289,2735
28799,4289,2867
28800,4289,2968
28801,4289,2987
28802,4289,3039
28803,4289,3385
28804,4289,3441
28805,4289,3480
28806,4289,3591
28807,4290,86
28808,4290,216
28809,4290,266
28810,4290,608
28811,4290,912
28812,4290,1265
28813,4290,1393
28814,4290,1500
28815,4290,1676
28816,4290,1721
28817,4290,3717
28818,4291,153
28819,4291,170
28820,4291,248
28821,4291,379
28822,4291,466
28823,4291,519
28824,4291,858
28825,4291,920
28826,4291,1037
28827,4291,1097
28828,4291,1270
28829,4291,1301
28830,4291,1370
28831,4291,1373
28832,4291,1374
28833,4291,1924
28834,4291,1965
28835,4291,2012
28836,4291,2117
28837,4291,2366
28838,4291,2406
28839,4291,2455
28840,4291,2526
28841,4291,2533
28842,4291,2641
28843,4291,2701
28844,4291,2968
28845,4291,3070
28846,4291,3107
28847,4291,3147
28848,4291,3384
28849,4291,3697
28850,4292,292
28851,4292,329
28852,4292,353
28853,4292,380
28854,4292,555
28855,4292,1215
28856,4292,1527
28857,4292,1597
28858,4292,1917
28859,4292,1968
28860,4292,2572
28861,4292,2683
28862,4292,2706
28863,4292,2710
28864,4292,2716
28865,4292,2808
28866,4292,2882
28867,4292,3004
28868,4292,3081
28869,4292,3101
28870,4293,597
28871,4293,955
28872,4293,1244
28873,4293,1387
28874,4293,1419
28875,4293,3163
28876,4293,3470
28877,4293,3545
28878,4293,3763
28879,4293,3814
28880,4294,260
28881,4294,500
28882,4294,1246
28883,4294,1569
28884,4294,1721
28885,4294,1855
28886,4294,2081
28887,4294,2321
28888,4294,2355
28889,4294,2470
28890,4294,2567
28891,4294,2709
28892,4294,3403
28893,4294,3608
28894,4295,19
28895,4295,345
28896,4295,779
28897,4295,1609
28898,4295,2253
28899,4295,2817
28900,4295,3017
28901,4296,2355
28902,4296,2396
28903,4296,2622
28904,4296,2688
28905,4296,2706
28906,4296,2734
28907,4296,2763
28908,4296,2770
28909,4296,2861
28910,4296,2881
28911,4296,3051
28912,4296,3516
28913,4296,3606
28914,4296,3763
28915,4296,3812
28916,4297,1090
28917,4297,2064
28918,4297,2355
28919,4297,2791
28920,4297,2948
28921,4297,3175
28922,4298,260
28923,4298,293
28924,4298,296
28925,4298,337
28926,4298,441
28927,4298,610
28928,4298,668
28929,4298,670
28930,4298,722
28931,4298,835
28932,4298,858
28933,4298,919
28934,4298,954
28935,4298,968
28936,4298,1025
28937,4298,1091
28938,4298,1104
28939,4298,1132
28940,4298,1176
28941,4298,1210
28942,4298,1212
28943,4298,1222
28944,4298,1230
28945,4298,1235
28946,4298,1243
28947,4298,1251
28948,4298,1252
28949,4298,1277
28950,4298,1285
28951,4298,1449
28952,4298,1719
28953,4298,1947
28954,4298,1951
28955,4298,1965
28956,4298,1972
28957,4298,1994
28958,4298,2005
28959,4298,2068
28960,4298,2145
28961,4298,2174
28962,4298,2186
28963,4298,2288
28964,4298,2348
28965,4298,2378
28966,4298,2380
28967,4298,2513
28968,4298,2716
28969,4298,2729
28970,4298,2732
28971,4298,2746
28972,4298,2791
28973,4298,2794
28974,4298,2931
28975,4298,2947
28976,4298,3071
28977,4298,3083
28978,4298,3134
28979,4298,3361
28980,4298,3388
28981,4298,3396
28982,4298,3399
28983,4298,3435
28984,4298,3550
28985,4298,3552
28986,4298,3578
28987,4298,3598
28988,4298,3626
28989,4298,3701
28990,4298,3763
28991,4299,74
28992,4299,218
28993,4299,289
28994,4299,316
28995,4299,377
28996,4299,408
28997,4299,412
28998,4299,628
28999,4299,1042
29000,4299,1092
29001,4299,1393
29002,4299,1805
29003,4299,2012
29004,4299,2125
29005,4299,2502
29006,4299,2572
29007,4299,2875
29008,4299,3107
29009,4299,3252
29010,4299,3270
29011,4300,377
29012,4300,541
29013,4300,1223
29014,4300,1513
29015,4300,1566
29016,4300,1748
29017,4300,2096
29018,4301,110
29019,4301,356
29020,4301,1090
29021,4301,1178
29022,4301,1196
29023,4301,2028
29024,4301,2872
29025,4301,2990
29026,4301,3367
29027,4301,3619
29028,4302,161
29029,4302,208
29030,4302,350
29031,4302,508
29032,4302,515
29033,4302,539
29034,4302,903
29035,4302,920
29036,4302,1090
29037,4302,1092
29038,4302,1183
29039,4302,1213
29040,4302,1271
29041,4302,1375
29042,4302,1476
29043,4302,1569
29044,4302,1580
29045,4302,1620
29046,4302,1693
29047,4302,1711
29048,4302,1747
29049,4302,1863
29050,4302,2001
29051,4302,2105
29052,4302,2111
29053,4302,2144
29054,4302,2268
29055,4302,2375
29056,4302,2396
29057,4302,2406
29058,4302,2408
29059,4302,2433
29060,4302,2436
29061,4302,2463
29062,4302,2716
29063,4302,2717
29064,4302,2919
29065,4302,3105
29066,4302,3197
29067,4302,3422
29068,4302,3763
29069,4302,3844
29070,4303,21
29071,4303,42
29072,4303,150
29073,4303,235
29074,4303,280
29075,4303,293
29076,4303,318
29077,4303,353
29078,4303,366
29079,4303,471
29080,4303,475
29081,4303,509
29082,4303,534
29083,4303,555
29084,4303,589
29085,4303,608
29086,4303,610
29087,4303,800
29088,4303,916
29089,4303,920
29090,4303,940
29091,4303,969
29092,4303,1090
29093,4303,1120
29094,4303,1127
29095,4303,1130
29096,4303,1183
29097,4303,1196
29098,4303,1213
29099,4303,1214
29100,4303,1234
29101,4303,1242
29102,4303,1270
29103,4303,1278
29104,4303,1288
29105,4303,1339
29106,4303,1361
29107,4303,1376
29108,4303,1395
29109,4303,1466
29110,4303,1527
29111,4303,1645
29112,4303,1663
29113,4303,1678
29114,4303,1690
29115,4303,1769
29116,4303,1942
29117,4303,1950
29118,4303,1983
29119,4303,1994
29120,4303,2000
29121,4303,2003
29122,4303,2159
29123,4303,2243
29124,4303,2329
29125,4303,2345
29126,4303,2406
29127,4303,2447
29128,4303,2533
29129,4303,2540
29130,4303,2571
29131,4303,2606
29132,4303,2617
29133,4303,2657
29134,4303,2718
29135,4303,2764
29136,4303,2789
29137,4303,2804
29138,4303,2879
29139,4303,2951
29140,4303,2997
29141,4303,3006
29142,4303,3038
29143,4303,3067
29144,4303,3142
29145,4303,3210
29146,4303,3267
29147,4303,3271
29148,4303,3359
29149,4303,3362
29150,4303,3363
29151,4303,3418
29152,4303,3467
29153,4303,3477
29154,4303,3527
29155,4303,3649
29156,4303,3699
29157,4303,3724
29158,4303,3735
29159,4303,3741
29160,4303,3765
29161,4303,3836
29162,4304,6
29163,4304,39
29164,4304,296
29165,4304,608
29166,4304,1089
29167,4304,1584
29168,4304,2413
29169,4304,2959
29170,4304,3006
29171,4304,3298
29172,4305,318
29173,4305,329
29174,4305,608
29175,4305,611
29176,4305,718
29177,4305,788
29178,4305,912
29179,4305,919
29180,4305,968
29181,4305,1037
29182,4305,1092
29183,4305,1179
29184,4305,1193
29185,4305,1201
29186,4305,1206
29187,4305,1253
29188,4305,1270
29189,4305,1333
29190,4305,1334
29191,4305,1337
29192,4305,1344
29193,4305,1376
29194,4305,1387
29195,4305,1391
29196,4305,1394
29197,4305,1480
29198,4305,1513
29199,4305,1544
29200,4305,1617
29201,4305,1644
29202,4305,1748
29203,4305,1754
29204,4305,1762
29205,4305,1824
29206,4305,1831
29207,4305,1917
29208,4305,1972
29209,4305,1982
29210,4305,1987
29211,4305,1999
29212,4305,2026
29213,4305,2097
29214,4305,2120
29215,4305,2160
29216,4305,2167
29217,4305,2186
29218,4305,2327
29219,4305,2365
29220,4305,2367
29221,4305,2454
29222,4305,2513
29223,4305,2531
29224,4305,2550
29225,4305,2553
29226,4305,2615
29227,4305,2634
29228,4305,2654
29229,4305,2667
29230,4305,2668
29231,4305,2706
29232,4305,2719
29233,4305,2782
29234,4305,2789
29235,4305,2804
29236,4305,2819
29237,4305,2881
29238,4305,2997
29239,4305,3017
29240,4305,3019
29241,4305,3114
29242,4305,3334
29243,4305,3461
29244,4305,3527
29245,4305,3543
29246,4305,3627
29247,4305,3704
29248,4305,3760
29249,4305,3764
29250,4306,110
29251,4306,165
29252,4306,280
29253,4306,353
29254,4306,1129
29255,4306,1214
29256,4306,1219
29257,4306,1556
29258,4306,1573
29259,4306,1779
29260,4306,2553
29261,4306,2669
29262,4306,2764
29263,4306,2819
29264,4306,2902
29265,4306,2956
29266,4306,3015
29267,4306,3445
29268,4307,260
29269,4307,410
29270,4307,920
29271,4307,1060
29272,4307,1282
29273,4308,24
29274,4308,110
29275,4308,260
29276,4308,318
29277,4308,428
29278,4308,527
29279,4308,1036
29280,4308,1196
29281,4308,1263
29282,4308,1824
29283,4308,2023
29284,4308,2336
29285,4308,2598
29286,4308,2605
29287,4308,2688
29288,4308,2713
29289,4308,2724
29290,4308,2841
29291,4308,2856
29292,4308,3175
29293,4308,3238
29294,4308,3275
29295,4308,3285
29296,4308,3324
29297,4308,3477
29298,4308,3623
29299,4308,3753
29300,4309,36
29301,4309,235
29302,4309,318
29303,4309,356
29304,4309,441
29305,4309,457
29306,4309,493
29307,4309,539
29308,4309,628
29309,4309,875
29310,4309,1265
29311,4309,1466
29312,4309,1625
29313,4309,2028
29314,4309,2268
29315,4309,2272
29316,4309,2314
29317,4309,2321
29318,4309,2394
29319,4309,2571
29320,4309,2572
29321,4309,2694
29322,4309,2770
29323,4309,2827
29324,4309,2883
29325,4309,3005
29326,4309,3147
29327,4309,3250
29328,4309,3271
29329,4309,3740
29330,4310,32
29331,4310,50
29332,4310,95
29333,4310,100
29334,4310,147
29335,4310,165
29336,4310,223
29337,4310,225
29338,4310,249
29339,4310,266
29340,4310,290
29341,4310,318
29342,4310,345
29343,4310,349
29344,4310,457
29345,4310,481
29346,4310,491
29347,4310,543
29348,4310,553
29349,4310,858
29350,4310,981
29351,4310,1094
29352,4310,1213
29353,4310,1242
29354,4310,1259
29355,4310,1271
29356,4310,1275
29357,4310,1320
29358,4310,1407
29359,4310,1459
29360,4310,1584
29361,4310,1610
29362,4310,1620
