user,movie,rating
125,1127,3.6901798
1912,1127,3.6901798
351,1127,3.6901798
3391,1127,3.6901798
4708,1127,3.6901798
477,1127,3.6901798
482,1127,3.6901798
2359,1127,3.6901798
29,1127,3.6901798
5181,1127,3.6901798
550,1127,3.6901798
2544,1127,3.6901798
5723,1127,3.6901798
338,1127,3.6901798
352,1127,3.6901798
195,1127,3.6901798
678,1127,3.6901798
2472,1127,3.6901798
5458,1127,3.6901798
990,1127,3.6901798
1203,1127,3.6901798
1712,1127,3.6901798
4241,1127,3.6901798
621,1127,3.6901798
3953,1127,3.6901798
151,1127,3.6901798
1579,1127,3.6901798
4834,1127,3.6901798
145,1127,3.6901798
200,1127,3.6901798
272,1127,3.6901798
376,1127,3.6901798
2427,1127,3.6901798
426,1127,3.6901798
1842,1127,3.6901798
536,1127,3.6901798
611,1127,3.6901798
105,1127,3.6901798
58,1127,3.6901798
33,1127,3.6901798
204,1127,3.6901798
83,1127,3.6901798
508,1127,3.6901798
541,1127,3.6901798
1860,1127,3.6901798
344,1127,3.6901798
424,1127,3.6901798
123,1127,3.6901798
342,1127,3.6901798
373,1127,3.6901798
1448,1127,3.6901798
199,1127,3.6901798
284,1127,3.6901798
135,1127,3.6901798
42,1127,3.6901798
506,1127,3.6901798
566,1127,3.6901798
149,1127,3.6901798
3274,1127,3.6901798
529,1127,3.6901798
118,1127,3.6901798
302,1127,3.6901798
557,1127,3.6901798
186,1127,3.6901798
275,1127,3.6901798
282,1127,3.6901798
605,1127,3.6901798
1101,1127,3.6901798
535,1127,3.6901798
174,1127,3.6901798
5019,1127,3.6901798
2282,1127,3.6901798
2969,1127,3.6901798
1067,1127,3.6901798
2528,1127,3.6901798
475,1127,3.6901798
1117,1127,3.6901798
4467,1127,3.6901798
2643,1127,3.6901798
36,1127,3.6901798
208,1127,3.6901798
401,1127,3.6901798
422,1127,3.6901798
1413,1127,3.6901798
392,1395,3.3021276
1395,1395,3.3021276
3475,1395,3.3021276
53,1395,3.3021276
4418,1395,3.3021276
368,1395,3.3021276
796,1395,3.3021276
183,1395,3.3021276
412,1395,3.3021276
587,1395,3.3021276
577,1395,3.3021276
460,1395,3.3021276
409,1395,3.3021276
285,1395,3.3021276
319,1395,3.3021276
1291,1395,3.3021276
157,1395,3.3021276
1505,1395,3.3021276
4277,1395,3.3021276
696,1395,3.3021276
660,1395,3.3021276
3125,1395,3.3021276
4979,1395,3.3021276
631,1395,3.3021276
839,1395,3.3021276
169,1395,3.3021276
692,1395,3.3021276
5054,1395,3.3021276
5580,1395,3.3021276
425,1395,3.3021276
1181,1395,3.3021276
1530,1395,3.3021276
1194,1395,3.3021276
937,1395,3.3021276
202,1395,3.3021276
538,1395,3.3021276
1698,1395,3.3021276
594,1395,3.3021276
4950,1395,3.3021276
326,1395,3.3021276
1837,1395,3.3021276
1317,1395,3.3021276
293,1395,3.3021276
5172,1395,3.3021276
5557,1395,3.3021276
181,1395,3.3021276
245,1395,3.3021276
1897,1395,3.3021276
62,1395,3.3021276
2529,1395,3.3021276
411,1395,3.3021276
482,1395,3.3021276
2116,1395,3.3021276
3367,1395,3.3021276
369,1395,3.3021276
123,1395,3.3021276
1448,1395,3.3021276
566,1395,3.3021276
3224,1395,3.3021276
36,1395,3.3021276
1645,1460,2.6266668
918,1460,2.6266668
3411,1460,2.6266668
4387,1460,2.6266668
5302,1460,2.6266668
556,1460,2.6266668
474,1460,2.6266668
3824,1460,2.6266668
310,1460,2.6266668
494,1460,2.6266668
629,1460,2.6266668
438,1460,2.6266668
869,1460,2.6266668
3842,1460,2.6266668
550,1460,2.6266668
2116,1460,2.6266668
75,1460,2.6266668
5650,1460,2.6266668
1449,1460,2.6266668
1088,1483,2.7129629
53,1483,2.7129629
970,1483,2.7129629
4169,1483,2.7129629
2962,1483,2.7129629
1925,1483,2.7129629
319,1483,2.7129629
225,1483,2.7129629
355,1483,2.7129629
3648,1483,2.7129629
839,1483,2.7129629
559,1483,2.7129629
1733,1483,2.7129629
904,1483,2.7129629
3824,1483,2.7129629
2841,1483,2.7129629
5329,1483,2.7129629
2060,1483,2.7129629
3420,1483,2.7129629
1717,1483,2.7129629
1001,1483,2.7129629
524,1483,2.7129629
2020,1483,2.7129629
3695,1483,2.7129629
509,1483,2.7129629
3259,1483,2.7129629
2116,1483,2.7129629
1794,1483,2.7129629
4728,1483,2.7129629
5394,1483,2.7129629
1448,1483,2.7129629
1338,1483,2.7129629
1246,1483,2.7129629
319,1507,3.2424242
1266,1507,3.2424242
2841,1507,3.2424242
5956,1507,3.2424242
97,1507,3.2424242
2116,1507,3.2424242
1712,1507,3.2424242
1383,1507,3.2424242
424,1507,3.2424242
53,1522,2.25
2453,1522,2.25
4600,1522,2.25
148,1721,3.5850723
1088,1721,3.5850723
5156,1721,3.5850723
3475,1721,3.5850723
251,1721,3.5850723
4042,1721,3.5850723
65,1721,3.5850723
5682,1721,3.5850723
53,1721,3.5850723
255,1721,3.5850723
481,1721,3.5850723
133,1721,3.5850723
322,1721,3.5850723
321,1721,3.5850723
362,1721,3.5850723
4126,1721,3.5850723
593,1721,3.5850723
1561,1721,3.5850723
3436,1721,3.5850723
4418,1721,3.5850723
34,1721,3.5850723
211,1721,3.5850723
368,1721,3.5850723
4169,1721,3.5850723
2683,1721,3.5850723
1051,1721,3.5850723
2018,1721,3.5850723
412,1721,3.5850723
988,1721,3.5850723
1889,1721,3.5850723
3013,1721,3.5850723
26,1721,3.5850723
626,1721,3.5850723
1019,1721,3.5850723
192,1721,3.5850723
1875,1721,3.5850723
1866,1721,3.5850723
329,1721,3.5850723
336,1721,3.5850723
973,1721,3.5850723
1260,1721,3.5850723
223,1721,3.5850723
3679,1721,3.5850723
2022,1721,3.5850723
333,1721,3.5850723
5302,1721,3.5850723
230,1721,3.5850723
319,1721,3.5850723
157,1721,3.5850723
190,1721,3.5850723
225,1721,3.5850723
233,1721,3.5850723
1506,1721,3.5850723
346,1721,3.5850723
855,1721,3.5850723
519,1721,3.5850723
5102,1721,3.5850723
2638,1721,3.5850723
177,1721,3.5850723
152,1721,3.5850723
355,1721,3.5850723
325,1721,3.5850723
581,1721,3.5850723
1266,1721,3.5850723
146,1721,3.5850723
259,1721,3.5850723
3648,1721,3.5850723
1,1721,3.5850723
1516,1721,3.5850723
3125,1721,3.5850723
770,1721,3.5850723
212,1721,3.5850723
1458,1721,3.5850723
182,1721,3.5850723
442,1721,3.5850723
86,1721,3.5850723
474,1721,3.5850723
1218,1721,3.5850723
308,1721,3.5850723
3413,1721,3.5850723
839,1721,3.5850723
169,1721,3.5850723
479,1721,3.5850723
431,1721,3.5850723
692,1721,3.5850723
432,1721,3.5850723
570,1721,3.5850723
5492,1721,3.5850723
1074,1721,3.5850723
306,1721,3.5850723
646,1721,3.5850723
1551,1721,3.5850723
1701,1721,3.5850723
452,1721,3.5850723
48,1721,3.5850723
5657,1721,3.5850723
5,1721,3.5850723
163,1721,3.5850723
1087,1721,3.5850723
2985,1721,3.5850723
258,1721,3.5850723
959,1721,3.5850723
1806,1721,3.5850723
1748,1721,3.5850723
4528,1721,3.5850723
430,1721,3.5850723
2451,1721,3.5850723
92,1721,3.5850723
419,1721,3.5850723
542,1721,3.5850723
41,1721,3.5850723
425,1721,3.5850723
1181,1721,3.5850723
347,1721,3.5850723
455,1721,3.5850723
2190,1721,3.5850723
2847,1721,3.5850723
2910,1721,3.5850723
3824,1721,3.5850723
5675,1721,3.5850723
1194,1721,3.5850723
3074,1721,3.5850723
366,1721,3.5850723
207,1721,3.5850723
37,1721,3.5850723
61,1721,3.5850723
461,1721,3.5850723
531,1721,3.5850723
3471,1721,3.5850723
107,1721,3.5850723
374,1721,3.5850723
3420,1721,3.5850723
5737,1721,3.5850723
9,1721,3.5850723
552,1721,3.5850723
1164,1721,3.5850723
286,1721,3.5850723
175,1721,3.5850723
1698,1721,3.5850723
1121,1721,3.5850723
310,1721,3.5850723
1451,1721,3.5850723
290,1721,3.5850723
5630,1721,3.5850723
229,1721,3.5850723
278,1721,3.5850723
890,1721,3.5850723
8,1721,3.5850723
39,1721,3.5850723
981,1721,3.5850723
1015,1721,3.5850723
5792,1721,3.5850723
5998,1721,3.5850723
520,1721,3.5850723
791,1721,3.5850723
1717,1721,3.5850723
162,1721,3.5850723
549,1721,3.5850723
2436,1721,3.5850723
244,1721,3.5850723
453,1721,3.5850723
1422,1721,3.5850723
314,1721,3.5850723
1998,1721,3.5850723
439,1721,3.5850723
51,1721,3.5850723
331,1721,3.5850723
438,1721,3.5850723
3038,1721,3.5850723
69,1721,3.5850723
129,1721,3.5850723
166,1721,3.5850723
448,1721,3.5850723
467,1721,3.5850723
2077,1721,3.5850723
400,1721,3.5850723
543,1721,3.5850723
1001,1721,3.5850723
2258,1721,3.5850723
5063,1721,3.5850723
524,1721,3.5850723
533,1721,3.5850723
239,1721,3.5850723
1347,1721,3.5850723
1724,1721,3.5850723
509,1721,3.5850723
2350,1721,3.5850723
10,1721,3.5850723
518,1721,3.5850723
2395,1721,3.5850723
293,1721,3.5850723
404,1721,3.5850723
216,1721,3.5850723
4579,1721,3.5850723
38,1721,3.5850723
261,1721,3.5850723
1447,1721,3.5850723
1655,1721,3.5850723
82,1721,3.5850723
181,1721,3.5850723
249,1721,3.5850723
167,1721,3.5850723
80,1721,3.5850723
245,1721,3.5850723
237,1721,3.5850723
24,1721,3.5850723
3096,1721,3.5850723
62,1721,3.5850723
396,1721,3.5850723
1912,1721,3.5850723
3560,1721,3.5850723
156,1721,3.5850723
480,1721,3.5850723
3391,1721,3.5850723
143,1721,3.5850723
411,1721,3.5850723
482,1721,3.5850723
528,1721,3.5850723
550,1721,3.5850723
352,1721,3.5850723
287,1721,3.5850723
1712,1721,3.5850723
90,1721,3.5850723
622,1721,3.5850723
382,1721,3.5850723
621,1721,3.5850723
630,1721,3.5850723
2195,1721,3.5850723
457,1721,3.5850723
2634,1721,3.5850723
141,1721,3.5850723
151,1721,3.5850723
414,1721,3.5850723
608,1721,3.5850723
1579,1721,3.5850723
3992,1721,3.5850723
334,1721,3.5850723
953,1721,3.5850723
3532,1721,3.5850723
4834,1721,3.5850723
1383,1721,3.5850723
639,1721,3.5850723
1854,1721,3.5850723
303,1721,3.5850723
1842,1721,3.5850723
611,1721,3.5850723
33,1721,3.5850723
204,1721,3.5850723
421,1721,3.5850723
1794,1721,3.5850723
3550,1721,3.5850723
413,1721,3.5850723
541,1721,3.5850723
198,1721,3.5850723
1228,1721,3.5850723
2478,1721,3.5850723
344,1721,3.5850723
349,1721,3.5850723
424,1721,3.5850723
5011,1721,3.5850723
123,1721,3.5850723
1448,1721,3.5850723
199,1721,3.5850723
242,1721,3.5850723
284,1721,3.5850723
499,1721,3.5850723
3113,1721,3.5850723
201,1721,3.5850723
131,1721,3.5850723
149,1721,3.5850723
276,1721,3.5850723
4771,1721,3.5850723
5734,1721,3.5850723
365,1721,3.5850723
2000,1721,3.5850723
5878,1721,3.5850723
118,1721,3.5850723
573,1721,3.5850723
1390,1721,3.5850723
1449,1721,3.5850723
4556,1721,3.5850723
302,1721,3.5850723
557,1721,3.5850723
282,1721,3.5850723
605,1721,3.5850723
311,1721,3.5850723
632,1721,3.5850723
5371,1721,3.5850723
551,1721,3.5850723
420,1721,3.5850723
18,1721,3.5850723
1246,1721,3.5850723
74,1721,3.5850723
934,1721,3.5850723
1928,1721,3.5850723
483,1721,3.5850723
4467,1721,3.5850723
584,1721,3.5850723
2643,1721,3.5850723
187,1721,3.5850723
4169,1896,3.0
319,1896,3.0
1121,1896,3.0
524,1896,3.0
1897,1896,3.0
2544,1896,3.0
5812,1896,3.0
151,1896,3.0
515,1896,3.0
187,1896,3.0
4305,1990,1.6153846
305,1990,1.6153846
293,1990,1.6153846
1088,2387,2.9044585
1645,2387,2.9044585
392,2387,2.9044585
3475,2387,2.9044585
1265,2387,2.9044585
4186,2387,2.9044585
5682,2387,2.9044585
368,2387,2.9044585
4169,2387,2.9044585
1889,2387,2.9044585
26,2387,2.9044585
1019,2387,2.9044585
5892,2387,2.9044585
4305,2387,2.9044585
601,2387,2.9044585
1425,2387,2.9044585
386,2387,2.9044585
1516,2387,2.9044585
770,2387,2.9044585
402,2387,2.9044585
5492,2387,2.9044585
2485,2387,2.9044585
3080,2387,2.9044585
1733,2387,2.9044585
15,2387,2.9044585
1194,2387,2.9044585
2106,2387,2.9044585
3280,2387,2.9044585
531,2387,2.9044585
1698,2387,2.9044585
3681,2387,2.9044585
301,2387,2.9044585
1717,2387,2.9044585
549,2387,2.9044585
2918,2387,2.9044585
1837,2387,2.9044585
2188,2387,2.9044585
129,2387,2.9044585
543,2387,2.9044585
869,2387,2.9044585
3592,2387,2.9044585
216,2387,2.9044585
1941,2387,2.9044585
3842,2387,2.9044585
482,2387,2.9044585
214,2387,2.9044585
2116,2387,2.9044585
352,2387,2.9044585
5812,2387,2.9044585
752,2387,2.9044585
203,2387,2.9044585
272,2387,2.9044585
575,2387,2.9044585
110,2387,2.9044585
2946,2387,2.9044585
123,2387,2.9044585
302,2387,2.9044585
4085,2387,2.9044585
716,2387,2.9044585
2859,2387,2.9044585
1088,2580,3.875
392,2580,3.875
2655,2580,3.875
53,2580,3.875
255,2580,3.875
4697,2580,3.875
1160,2580,3.875
597,2580,3.875
1165,2580,3.875
412,2580,3.875
1752,2580,3.875
587,2580,3.875
1889,2580,3.875
1019,2580,3.875
192,2580,3.875
1260,2580,3.875
3792,2580,3.875
409,2580,3.875
601,2580,3.875
319,2580,3.875
493,2580,3.875
190,2580,3.875
225,2580,3.875
416,2580,3.875
355,2580,3.875
2898,2580,3.875
1306,2580,3.875
1266,2580,3.875
146,2580,3.875
2239,2580,3.875
770,2580,3.875
1458,2580,3.875
308,2580,3.875
3413,2580,3.875
429,2580,3.875
169,2580,3.875
295,2580,3.875
692,2580,3.875
881,2580,3.875
377,2580,3.875
402,2580,3.875
5492,2580,3.875
1467,2580,3.875
3613,2580,3.875
620,2580,3.875
5,2580,3.875
163,2580,3.875
1010,2580,3.875
92,2580,3.875
1227,2580,3.875
1733,2580,3.875
154,2580,3.875
2847,2580,3.875
590,2580,3.875
202,2580,3.875
1164,2580,3.875
398,2580,3.875
2089,2580,3.875
423,2580,3.875
1865,2580,3.875
2947,2580,3.875
310,2580,3.875
1451,2580,3.875
4950,2580,3.875
823,2580,3.875
173,2580,3.875
301,2580,3.875
1737,2580,3.875
39,2580,3.875
514,2580,3.875
549,2580,3.875
2918,2580,3.875
136,2580,3.875
1601,2580,3.875
166,2580,3.875
1001,2580,3.875
5053,2580,3.875
524,2580,3.875
1356,2580,3.875
63,2580,3.875
403,2580,3.875
509,2580,3.875
2172,2580,3.875
102,2580,3.875
1755,2580,3.875
261,2580,3.875
1447,2580,3.875
249,2580,3.875
70,2580,3.875
482,2580,3.875
5475,2580,3.875
2636,2580,3.875
352,2580,3.875
678,2580,3.875
5458,2580,3.875
1712,2580,3.875
371,2580,3.875
621,2580,3.875
1579,2580,3.875
145,2580,3.875
272,2580,3.875
56,2580,3.875
378,2580,3.875
2427,2580,3.875
426,2580,3.875
1842,2580,3.875
370,2580,3.875
58,2580,3.875
11,2580,3.875
575,2580,3.875
110,2580,3.875
541,2580,3.875
5654,2580,3.875
2946,2580,3.875
424,2580,3.875
1264,2580,3.875
1958,2580,3.875
270,2580,3.875
135,2580,3.875
506,2580,3.875
2944,2580,3.875
131,2580,3.875
149,2580,3.875
3733,2580,3.875
302,2580,3.875
186,2580,3.875
1101,2580,3.875
3312,2580,3.875
3194,2580,3.875
2063,2580,3.875
996,2580,3.875
4600,2580,3.875
2507,2580,3.875
1117,2580,3.875
1928,2580,3.875
4232,2580,3.875
36,2580,3.875
187,2580,3.875
2057,2580,3.875
4169,2811,4.0
214,2999,4.0
516,3179,3.36
53,3179,3.36
2247,3179,3.36
3691,3179,3.36
368,3179,3.36
587,3179,3.36
973,3179,3.36
4823,3179,3.36
1218,3179,3.36
3413,3179,3.36
295,3179,3.36
1467,3179,3.36
2485,3179,3.36
1605,3179,3.36
1701,3179,3.36
1087,3179,3.36
258,3179,3.36
430,3179,3.36
1164,3179,3.36
498,3179,3.36
1142,3179,3.36
2947,3179,3.36
1560,3179,3.36
445,3179,3.36
5792,3179,3.36
520,3179,3.36
238,3179,3.36
331,3179,3.36
166,3179,3.36
1020,3179,3.36
3430,3179,3.36
459,3179,3.36
3518,3179,3.36
2986,3179,3.36
4579,3179,3.36
4763,3179,3.36
2980,3179,3.36
411,3179,3.36
352,3179,3.36
151,3179,3.36
272,3179,3.36
376,3179,3.36
5654,3179,3.36
2353,3179,3.36
424,3179,3.36
2303,3179,3.36
135,3179,3.36
5878,3179,3.36
3159,3179,3.36
187,3179,3.36
1088,3475,3.9729729
1699,3475,3.9729729
451,3475,3.9729729
588,3475,3.9729729
1274,3475,3.9729729
291,3475,3.9729729
3020,3475,3.9729729
169,3475,3.9729729
2849,3475,3.9729729
1186,3475,3.9729729
327,3475,3.9729729
5573,3475,3.9729729
829,3475,3.9729729
173,3475,3.9729729
314,3475,3.9729729
1998,3475,3.9729729
750,3475,3.9729729
396,3475,3.9729729
482,3475,3.9729729
2453,3475,3.9729729
424,3475,3.9729729
466,3475,3.9729729
3688,3475,3.9729729
148,3698,3.1871922
392,3698,3.1871922
1395,3698,3.1871922
516,3698,3.1871922
5682,3698,3.1871922
53,3698,3.1871922
255,3698,3.1871922
970,3698,3.1871922
4477,3698,3.1871922
4517,3698,3.1871922
412,3698,3.1871922
2962,3698,3.1871922
4107,3698,3.1871922
1889,3698,3.1871922
2023,3698,3.1871922
271,3698,3.1871922
1875,3698,3.1871922
329,3698,3.1871922
4610,3698,3.1871922
336,3698,3.1871922
223,3698,3.1871922
3792,3698,3.1871922
602,3698,3.1871922
1978,3698,3.1871922
22,3698,3.1871922
604,3698,3.1871922
93,3698,3.1871922
157,3698,3.1871922
476,3698,3.1871922
855,3698,3.1871922
3648,3698,3.1871922
770,3698,3.1871922
777,3698,3.1871922
1399,3698,3.1871922
308,3698,3.1871922
1988,3698,3.1871922
2880,3698,3.1871922
692,3698,3.1871922
881,3698,3.1871922
3012,3698,3.1871922
846,3698,3.1871922
117,3698,3.1871922
2627,3698,3.1871922
309,3698,3.1871922
1530,3698,3.1871922
262,3698,3.1871922
563,3698,3.1871922
179,3698,3.1871922
461,3698,3.1871922
937,3698,3.1871922
3051,3698,3.1871922
398,3698,3.1871922
1509,3698,3.1871922
1560,3698,3.1871922
3085,3698,3.1871922
5938,3698,3.1871922
173,3698,3.1871922
445,3698,3.1871922
23,3698,3.1871922
549,3698,3.1871922
2436,3698,3.1871922
453,3698,3.1871922
343,3698,3.1871922
438,3698,3.1871922
129,3698,3.1871922
1463,3698,3.1871922
543,3698,3.1871922
524,3698,3.1871922
533,3698,3.1871922
264,3698,3.1871922
509,3698,3.1871922
5473,3698,3.1871922
1611,3698,3.1871922
261,3698,3.1871922
1447,3698,3.1871922
3462,3698,3.1871922
181,3698,3.1871922
245,3698,3.1871922
5733,3698,3.1871922
1912,3698,3.1871922
477,3698,3.1871922
482,3698,3.1871922
550,3698,3.1871922
335,3698,3.1871922
338,3698,3.1871922
352,3698,3.1871922
195,3698,3.1871922
256,3698,3.1871922
678,3698,3.1871922
3507,3698,3.1871922
3953,3698,3.1871922
151,3698,3.1871922
1579,3698,3.1871922
272,3698,3.1871922
58,3698,3.1871922
204,3698,3.1871922
575,3698,3.1871922
1860,3698,3.1871922
198,3698,3.1871922
2946,3698,3.1871922
424,3698,3.1871922
123,3698,3.1871922
342,3698,3.1871922
1448,3698,3.1871922
199,3698,3.1871922
284,3698,3.1871922
42,3698,3.1871922
566,3698,3.1871922
3274,3698,3.1871922
3768,3698,3.1871922
302,3698,3.1871922
1101,3698,3.1871922
1851,3698,3.1871922
1584,3698,3.1871922
716,3698,3.1871922
2282,3698,3.1871922
18,3698,3.1871922
475,3698,3.1871922
5831,3698,3.1871922
1117,3698,3.1871922
2454,3698,3.1871922
1088,31,3.0673077
368,31,3.0673077
4169,31,3.0673077
1051,31,3.0673077
223,31,3.0673077
1125,31,3.0673077
855,31,3.0673077
1425,31,3.0673077
1306,31,3.0673077
2380,31,3.0673077
692,31,3.0673077
5492,31,3.0673077
5657,31,3.0673077
268,31,3.0673077
531,31,3.0673077
1451,31,3.0673077
890,31,3.0673077
5792,31,3.0673077
2918,31,3.0673077
543,31,3.0673077
524,31,3.0673077
181,31,3.0673077
5996,31,3.0673077
528,31,3.0673077
710,31,3.0673077
195,31,3.0673077
678,31,3.0673077
5812,31,3.0673077
1203,31,3.0673077
203,31,3.0673077
4802,31,3.0673077
536,31,3.0673077
5394,31,3.0673077
1448,31,3.0673077
616,31,3.0673077
1962,31,3.0673077
517,31,3.0673077
1088,516,2.8900523
392,516,2.8900523
4186,516,2.8900523
3436,516,2.8900523
2962,516,2.8900523
2015,516,2.8900523
271,516,2.8900523
329,516,2.8900523
319,516,2.8900523
346,516,2.8900523
1425,516,2.8900523
355,516,2.8900523
325,516,2.8900523
660,516,2.8900523
3648,516,2.8900523
770,516,2.8900523
402,516,2.8900523
48,516,2.8900523
268,516,2.8900523
5580,516,2.8900523
2106,516,2.8900523
3401,516,2.8900523
461,516,2.8900523
531,516,2.8900523
462,516,2.8900523
202,516,2.8900523
1211,516,2.8900523
721,516,2.8900523
1121,516,2.8900523
301,516,2.8900523
331,516,2.8900523
543,516,2.8900523
1780,516,2.8900523
2012,516,2.8900523
569,516,2.8900523
216,516,2.8900523
1447,516,2.8900523
2529,516,2.8900523
3288,516,2.8900523
528,516,2.8900523
550,516,2.8900523
352,516,2.8900523
195,516,2.8900523
595,516,2.8900523
1203,516,2.8900523
608,516,2.8900523
272,516,2.8900523
204,516,2.8900523
147,516,2.8900523
1448,516,2.8900523
1449,516,2.8900523
3483,516,2.8900523
302,516,2.8900523
405,516,2.8900523
4085,516,2.8900523
1101,516,2.8900523
3312,516,2.8900523
148,1270,3.9835088
463,1270,3.9835088
471,1270,3.9835088
496,1270,3.9835088
1088,1270,3.9835088
2122,1270,3.9835088
5156,1270,3.9835088
243,1270,3.9835088
392,1270,3.9835088
623,1270,3.9835088
1395,1270,3.9835088
1483,1270,3.9835088
3475,1270,3.9835088
31,1270,3.9835088
516,1270,3.9835088
251,1270,3.9835088
65,1270,3.9835088
53,1270,3.9835088
255,1270,3.9835088
481,1270,3.9835088
588,1270,3.9835088
4477,1270,3.9835088
133,1270,3.9835088
513,1270,3.9835088
613,1270,3.9835088
633,1270,3.9835088
4126,1270,3.9835088
108,1270,3.9835088
1561,1270,3.9835088
4418,1270,3.9835088
34,1270,3.9835088
530,1270,3.9835088
796,1270,3.9835088
1165,1270,3.9835088
385,1270,3.9835088
436,1270,3.9835088
2683,1270,3.9835088
1243,1270,3.9835088
300,1270,3.9835088
406,1270,3.9835088
412,1270,3.9835088
2962,1270,3.9835088
587,1270,3.9835088
988,1270,3.9835088
1889,1270,3.9835088
26,1270,3.9835088
577,1270,3.9835088
626,1270,3.9835088
6040,1270,3.9835088
44,1270,3.9835088
192,1270,3.9835088
271,1270,3.9835088
743,1270,3.9835088
1875,1270,3.9835088
2076,1270,3.9835088
329,1270,3.9835088
460,1270,3.9835088
3258,1270,3.9835088
4610,1270,3.9835088
336,1270,3.9835088
973,1270,3.9835088
1260,1270,3.9835088
223,1270,3.9835088
3679,1270,3.9835088
388,1270,3.9835088
602,1270,3.9835088
2022,1270,3.9835088
333,1270,3.9835088
822,1270,3.9835088
1925,1270,3.9835088
2127,1270,3.9835088
3963,1270,3.9835088
601,1270,3.9835088
1824,1270,3.9835088
22,1270,3.9835088
209,1270,3.9835088
372,1270,3.9835088
604,1270,3.9835088
727,1270,3.9835088
230,1270,3.9835088
319,1270,3.9835088
157,1270,3.9835088
225,1270,3.9835088
1506,1270,3.9835088
246,1270,3.9835088
346,1270,3.9835088
367,1270,3.9835088
476,1270,3.9835088
224,1270,3.9835088
1505,1270,3.9835088
3140,1270,3.9835088
556,1270,3.9835088
1425,1270,3.9835088
444,1270,3.9835088
4604,1270,3.9835088
355,1270,3.9835088
386,1270,3.9835088
1306,1270,3.9835088
935,1270,3.9835088
2796,1270,3.9835088
3970,1270,3.9835088
512,1270,3.9835088
2239,1270,3.9835088
2781,1270,3.9835088
3648,1270,3.9835088
1,1270,3.9835088
3125,1270,3.9835088
212,1270,3.9835088
1651,1270,3.9835088
5761,1270,3.9835088
631,1270,3.9835088
182,1270,3.9835088
442,1270,3.9835088
699,1270,3.9835088
1137,1270,3.9835088
440,1270,3.9835088
2210,1270,3.9835088
205,1270,3.9835088
1952,1270,3.9835088
3,1270,3.9835088
308,1270,3.9835088
1130,1270,3.9835088
3413,1270,3.9835088
4831,1270,3.9835088
429,1270,3.9835088
1988,1270,3.9835088
169,1270,3.9835088
359,1270,3.9835088
479,1270,3.9835088
2808,1270,3.9835088
5424,1270,3.9835088
340,1270,3.9835088
431,1270,3.9835088
692,1270,3.9835088
881,1270,3.9835088
377,1270,3.9835088
402,1270,3.9835088
582,1270,3.9835088
5492,1270,3.9835088
306,1270,3.9835088
3012,1270,3.9835088
3757,1270,3.9835088
646,1270,3.9835088
96,1270,3.9835088
4765,1270,3.9835088
840,1270,3.9835088
1029,1270,3.9835088
48,1270,3.9835088
1930,1270,3.9835088
268,1270,3.9835088
2985,1270,3.9835088
1748,1270,3.9835088
5488,1270,3.9835088
19,1270,3.9835088
397,1270,3.9835088
430,1270,3.9835088
92,1270,3.9835088
419,1270,3.9835088
415,1270,3.9835088
2176,1270,3.9835088
117,1270,3.9835088
579,1270,3.9835088
5580,1270,3.9835088
1733,1270,3.9835088
2627,1270,3.9835088
309,1270,3.9835088
425,1270,3.9835088
2041,1270,3.9835088
455,1270,3.9835088
607,1270,3.9835088
4478,1270,3.9835088
2691,1270,3.9835088
1194,1270,3.9835088
563,1270,3.9835088
615,1270,3.9835088
2106,1270,3.9835088
2841,1270,3.9835088
165,1270,3.9835088
366,1270,3.9835088
179,1270,3.9835088
3412,1270,3.9835088
127,1270,3.9835088
316,1270,3.9835088
461,1270,3.9835088
502,1270,3.9835088
523,1270,3.9835088
937,1270,3.9835088
3610,1270,3.9835088
197,1270,3.9835088
531,1270,3.9835088
3471,1270,3.9835088
462,1270,3.9835088
5397,1270,3.9835088
202,1270,3.9835088
263,1270,3.9835088
3420,1270,3.9835088
3773,1270,3.9835088
17,1270,3.9835088
231,1270,3.9835088
1597,1270,3.9835088
586,1270,3.9835088
4589,1270,3.9835088
4940,1270,3.9835088
505,1270,3.9835088
538,1270,3.9835088
2598,1270,3.9835088
1211,1270,3.9835088
175,1270,3.9835088
381,1270,3.9835088
498,1270,3.9835088
721,1270,3.9835088
594,1270,3.9835088
610,1270,3.9835088
1142,1270,3.9835088
1386,1270,3.9835088
310,1270,3.9835088
485,1270,3.9835088
698,1270,3.9835088
456,1270,3.9835088
5317,1270,3.9835088
441,1270,3.9835088
884,1270,3.9835088
326,1270,3.9835088
220,1270,3.9835088
301,1270,3.9835088
494,1270,3.9835088
445,1270,3.9835088
241,1270,3.9835088
450,1270,3.9835088
161,1270,3.9835088
2784,1270,3.9835088
176,1270,3.9835088
736,1270,3.9835088
791,1270,3.9835088
3002,1270,3.9835088
7,1270,3.9835088
549,1270,3.9835088
2436,1270,3.9835088
244,1270,3.9835088
624,1270,3.9835088
136,1270,3.9835088
453,1270,3.9835088
314,1270,3.9835088
1998,1270,3.9835088
3158,1270,3.9835088
343,1270,3.9835088
585,1270,3.9835088
331,1270,3.9835088
957,1270,3.9835088
5355,1270,3.9835088
438,1270,3.9835088
3038,1270,3.9835088
166,1270,3.9835088
2077,1270,3.9835088
400,1270,3.9835088
543,1270,3.9835088
5053,1270,3.9835088
524,1270,3.9835088
533,1270,3.9835088
